Electric ($/ kWh),0.11,,Cost Ceiling Insulation Per SqFt,,,$1.40,,"Cost basement Insulation(3"") Per SqFt ",,,,$7.00,,,,Fraction_savings_Energy_Star_refrigerator,,,,,0.5,,,Cost/Bulb,$2.44,,,,,,,,,,,,,,,,,,,Envelope Saving,,,,,,,,,,,,,Simple Payback Envelope,,,,,,,,,,,,HVAC and Water heaters Equipment Savings,,,,,,,,,,,,,,Appliance and Lights Savings,,,,,,,,Other Savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas ($/CCF),0.6,Area    (sf),,,,,Rvalue (f^2*F/But),,,,HVAC   System,,Water heater,Refrigerator,,,lights,,,"Equipment ,on or off",,,,,,,Utiity Analysis,,,,,,, Upgrade,,,,,,,,,,Envelope Heating  (therms) _ Saving,,,,,,Envelope Cooling (kWh)_ Saving,,,,,,Total Envelope ,Add Attic Insulation,,,Add Wall  Insulation,,,Add Triple-paned window,,,Add Basement Insulation,,,furnace gas_ Savings,,,,"AC,SEER   Savings",,,,Water heaters savings,,,,,Total  Equipment  Cost Savings ($),,,,,,,,Total House cost savings ($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Number,Address,Floor ,Basement ,Attic,Window,Wall,Basement ,Attic,Windows,Walls,"eff, heating",SEER,"EF,WH",Energy_use_Refr kWh/yr,"EF,refrig","Size,refrig","No,lights,fluor",CFL bulb (W/lamp),Operating Hours_Lighting ,"WH,on","AC,On","Furn,pilot,on","Refrig,on","Duct open, basement (in^2)",Attic Penetration (in2),"No, Occupancy",Baseline Electric Intensity (kWh/sf),Total Elec Instensity (kWh/sf),Baseline_gas_int_kBTU/sf,Heating Gas Intensity (kBTU/sf),Total Gas Intensity (kBTU/sf),HeatingDegree Hour,CoolingDegree Hours,"Attic insul,R",Wall insul_R,Windows_R,Basement _R,"Furn,eff","EF,WH",Lighting LED (W/lamp),"EF,Refrig cubic feet•day/kWh","size,Refrig (cubic feet)","AC,SEER",Attic insul,Wall insul,Windows,Basement,Total Saving (therms/year),Cost Savings  Heating ($),Attic insul,Wall insul,Windows,Basement,Total Saving           kWh/year,Cost Savings Cooling ($), Cost Savings ($),Annual Financial Savings ($),Total Invest. Cost,Payback (years),Annual Financial Savings ($),Total Invest. Cost,Payback (years),Annual Financial Savings ($),Total Invest. Cost,Payback (years),Annual Financial Savings ($),Total Invest. Cost,Payback (years),fur_gas         Saving (therms),Cost Savings  furn ($),Total Invest. Cost,Payback (years),"AC,SEER   Saving kWh",Cost Savings  AC ($),Total Invest. Cost,Payback (years),Estimated Annual Cost  of Operation_WH  Current,Estimated Annual Cost of Operation_WH_Improved,Annual Cost WH_savings ,Total Invest. Cost,Payback (years),,Annual Electric Refrig-savings kWh,Annual Cost Savings  refrig  ($),Total Invest. Cost,Payback (years),Cost Savings Lighting  ($),Total Invest. Cost,Payback (years),,"WH,off",Payback (years),"Refrig,off",Payback (years),"AC,off","Attic,penetration",Duct open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,221 Kierfaber St,1464,696,712,222,1518,5,22,2,4,95%,16,0.56,407,22,20.5,18,14,4368,1,1,0,1,27,0,6,8,8,27,80.61410518,108,109737,18595,46,15,5,10,97.4%,0.7,9,24,18.9,26,19,333,77,80,510,$306,19,335,77,80.9,513,$56,$362,$14,$997,72.58,$237,$911,3.85,$55,"$6,660",121.82,$57,"$4,872.00",85.27,13,$7.5,"$1,200.00",159,197,$22,"$2,300",106,$161,$128,$32,$949,30,$61,74,$8,$715,88,$43,$89,2.06,$475,$46,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,222 Kierfaber St ,812,552,528,130,606,5,20,2,4,80%,14,0.56,479,17,18.2,14,14,4368,0,0,0,0,0,0,3,8,8,16,173.792459,193,195350,52952,46,15,5,10,97.4%,0.7,9,24,18.9,26,36,281,95,135,547,$328,56,435,148,208.8,848,$93,$422,$28,$739,26.41,$216,$364,1.68,$73,"$3,900",53.16,$104,"$3,864.00",37.21,98,$58.7,"$1,200.00",20,391,$43,"$2,300",53,$161,$128,$32,$949,30,$134,125,$14,$715,52,$34,$69,2.06,$603,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,224 Kierfaber St,1140,744,760,176,1684,5,18,2,4,80%,0,0.56,461,16,16.5,20,14,4368,0,0,0,1,27,0,6,5,5,45,105.5491055,151,113795,1173,46,15,5,10,97.4%,0.7,9,24,18.9,0,37,455,75,106,673,$404,0,0,0,0.0,0,$0,$404,$22,"$1,064",47.55,$273,"$1,010",3.70,$45,"$5,280",117.17,$63,"$5,208.00",82.02,120,$72.1,"$1,200.00",17,0,$0,$0,0,$161,$128,$32,$949,30,$104,111,$12,$715,59,$48,$99,2.06,$568,$0,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,225 Kierfaber St ,1482,864,928,189,1971,5,15,2,4,90%,0,0.81,407,22,20.5,18,14,4368,1,0,0,1,27,0,6,6,6,15,142.9866087,161,186314,1349,46,15,5,10,97.4%,0.96,9,24,18.9,0,84,775,117,179,1155,$693,0,0,0,0.0,0,$0,$693,$50,"$1,299",25.92,$465,"$1,183",2.54,$70,"$5,670",80.51,$107,"$6,048.00",56.36,88,$52.6,"$1,200.00",23,0,$0,$0,0,$111,$94,$17,$949,55,$70,74,$8,$715,88,$43,$89,2.06,$814,$32,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,226 Kierfaber St,1132,624,694,143,1417,5,15,2,4,85%,0,0.55,407,22,20.5,14,14,4368,1,0,0,1,27,144,6,7,12,26,113.7785711,140,219591,3872,46,15,5,10,97.4%,0.7,9,24,18.9,0,78,695,111,161,1045,$627,0,0,0,0.0,0,$0,$627,$47,$972,20.77,$417,$850,2.04,$66,"$4,290",64.51,$97,"$4,368.00",45.16,133,$79.8,"$1,200.00",15,0,$0,$0,0,$163,$128,$35,$949,27,$115,74,$8,$715,88,$34,$69,2.06,$784,$47,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,227 Kierfaber St,1120,648,560,123,1497,5,15,2,4,100%,0,0.59,407,22,20.5,22,14,4368,1,0,1,1,0,0,6,4,8,17,132.9894396,148,250609,3198,46,15,5,10,97.4%,0.7,9,24,18.9,0,61,712,92,162,1028,$617,0,0,0,0.0,0,$0,$617,$37,$784,21.41,$427,$898,2.10,$55,"$3,690",66.50,$97,"$4,536.00",46.55,-27,-$16.5,"$1,200.00",-73,0,$0,$0,0,$152,$128,$24,$949,40,$7,74,$8,$715,88,$53,$109,2.06,$685,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,229 Kierfaber St ,1120,648,560,200,1420,5,13,2,4,95%,13,0.55,461,16,16.5,14,14,4368,1,1,0,1,27,0,6,6,6,53,97.20117238,150,108638,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,37,308,69,74,488,$293,35,292,65,70.1,461,$51,$343,$26,$784,30.34,$217,$852,3.92,$48,"$6,000",124.21,$52,"$4,536.00",86.95,12,$7.2,"$1,200.00",166,231,$25,"$2,300",91,$163,$128,$35,$949,27,$68,111,$12,$715,59,$34,$69,2.06,$457,$47,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,230 Kierfaber St ,1152,1152,1392,154,2726,5,6,2,4,60%,0,0.56,407,22,20.5,16,14,4368,1,0,0,1,72,0,5,6,6,117,92.11230625,211,88385,5244,46,15,5,10,97.4%,0.7,9,24,18.9,0,273,762,68,170,1273,$764,0,0,0,0.0,0,$0,$764,$164,"$1,949",11.90,$457,"$1,636",3.58,$41,"$4,620",113.14,$102,"$8,064.00",79.20,489,$293.3,"$1,200.00",4,0,$0,$0,0,$161,$128,$32,$949,30,$325,74,$8,$715,88,$38,$79,2.06,"$1,136",$46,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,233 Kierfaber St ,1720,840,860,281,1819,5,6,2,4,80%,0,0.59,407,22,20.5,18,14,4368,1,0,0,1,0,84,5,3,6,63,51.9195802,114,70869,5543,46,15,5,10,97.4%,0.7,9,24,18.9,0,101,306,75,74,556,$334,0,0,0,0.0,0,$0,$334,$61,"$1,204",19.79,$184,"$1,091",5.94,$45,"$8,430",188.14,$45,"$5,880.00",131.70,99,$59.6,"$1,200.00",20,0,$0,$0,0,$152,$128,$24,$949,40,$84,74,$8,$715,88,$43,$89,2.06,$469,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,236 Kierfaber St ,1356,768,838,258,1662,5,6,2,4,80%,0,0.55,479,17,18.2,20,14,4368,1,0,0,1,0,0,6,4,4,41,122.8542442,165,104346,7463,46,15,5,10,97.4%,0.7,9,24,18.9,0,145,412,101,100,758,$455,0,0,0,0.0,0,$0,$455,$87,"$1,173",13.44,$247,$997,4.04,$61,"$7,740",127.78,$60,"$5,376.00",89.45,135,$81.3,"$1,200.00",15,0,$0,$0,0,$163,$128,$35,$949,27,$116,125,$14,$715,52,$48,$99,2.06,$633,$47,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,239 Kierfaber St ,2050,888,1138,247,1973,5,20,2,5,95%,10,0.63,630,13,18.5,22,14,4368,1,1,0,1,0,128,5,5,5,13,54.79591994,68,116844,7840,46,15,5,10,97.4%,0.7,9,24,18.9,26,39,334,91,109,573,$344,25,213,58,69.6,366,$40,$384,$26,"$1,593",60.28,$224,"$1,184",5.29,$61,"$7,410",121.33,$73,"$6,216.00",84.93,14,$8.5,"$1,200.00",142,225,$25,"$2,300",93,$143,$128,$14,$949,67,$47,254,$28,$715,26,$53,$109,2.06,$513,$41,Immediate,$20,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,240 Kierfaber St ,1288,756,812,184,1706,5,13,2,5,95%,14,0.65,461,16,16.5,28,14,4368,1,1,0,1,0,0,5,5,5,22,47.70435919,71,170011,2560,46,15,5,10,97.4%,0.7,9,24,18.9,26,83,420,99,135,737,$442,9,43,10,13.8,75,$8,$451,$51,"$1,137",22.33,$257,"$1,024",3.99,$60,"$5,520",91.42,$83,"$5,292.00",63.99,18,$10.9,"$1,200.00",110,35,$4,"$2,300",601,$138,$128,$10,$949,96,$25,111,$12,$715,59,$67,$138,2.06,$555,$40,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,305 Kierfaber St ,1848,792,957,192,1788,5,22,2,5,95%,13,0.62,407,22,20.5,22,14,4368,1,1,0,1,0,0,5,3,3,2,61.08443949,63,231434,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,55,599,140,193,987,$592,24,266,62,85.6,438,$48,$640,$36,"$1,340",37.70,$389,"$1,073",2.76,$91,"$5,760",63.27,$125,"$5,544.00",44.29,24,$14.6,"$1,200.00",82,219,$24,"$2,300",95,$145,$128,$17,$949,57,$55,74,$8,$715,88,$53,$109,2.06,$757,$42,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,307 Kierfaber St ,1464,612,816,160,1370,5,15,2,5,78%,13,0.55,407,22,20.5,22,14,4368,1,1,1,1,0,0,5,5,10,28,109.0544946,136,238400,7343,46,15,5,10,97.4%,0.7,9,24,18.9,26,108,576,147,187,1018,$611,20,106,27,34.6,188,$21,$631,$67,"$1,142",16.98,$357,$822,2.30,$91,"$4,800",52.74,$116,"$4,284.00",36.92,203,$121.7,"$1,200.00",10,94,$10,"$2,300",222,$163,$128,$35,$949,27,$167,74,$8,$715,88,$53,$109,2.06,$860,$47,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,309 Kierfaber St ,1632,948,1028,127,2243,5,15,2,5,95%,13,0.81,407,22,20.5,18,14,4368,1,1,0,1,0,128,5,4,4,6,108.4332906,117,187495,2243,46,15,5,10,97.4%,0.96,9,24,18.9,26,88,609,75,187,959,$576,8,53,7,16.4,84,$9,$585,$54,"$1,439",26.75,$371,"$1,346",3.63,$46,"$3,810",83.11,$114,"$6,636.00",58.18,24,$14.2,"$1,200.00",85,42,$5,"$2,300",499,$111,$94,$17,$949,55,$36,74,$8,$715,88,$43,$89,2.06,$672,$32,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,327 Kiefaber St,1704,948,1140,220,2150,5,15,2,5,90%,0,0.59,461,16,16.5,16,14,4368,1,0,1,1,0,0,6,6,6,0,134.7285354,135,234841,4303,46,15,5,10,97.4%,0.7,9,24,18.9,0,129,771,172,247,1320,$792,0,0,0,0,0,$0,$792,$78,"$1,596",20.56,$463,"$1,290",2.79,$103,"$6,600",63.87,$148,"$6,636.00",44.71,100,$60.2,"$1,200.00",20,0,$0,$0,0,$152,$128,$24,$949,40,$84,111,$12,$715,59,$38,$79,2.06,$927,$44,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,331 Kiefaber St,1008,720,950,169,791,5,13,1,4,95%,13,0.59,407,22,20.5,18,14,4368,1,0,0,1,27,0,4,5,5,11,125.273163,139,172434,14158,46,15,5,10,97.4%,0.7,9,24,18.9,26,99,273,245,131,748,$449,59,164,147,78.4,449,$49,$498,$66,"$1,330",20.21,$182,$475,2.61,$163,"$5,070",31.02,$87,"$5,040.00",57.91,18,$11.1,"$1,200.00",109,224,$25,"$2,300",93,$152,$128,$24,$949,40,$60,74,$8,$715,88,$43,$89,2.06,$609,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,413 Kiefaber St,850,708,688,99,845,5,6,2,4,80%,10,0.56,600,12,16.5,12,14,4368,0,0,0,0,0,0,3,9,21,55,74.14162958,131,181192,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,207,363,67,160,798,$479,129,226,42,99.5,496,$55,$534,$139,$963,6.95,$243,$507,2.09,$45,"$2,970",66.07,$107,"$4,956.00",46.25,143,$85.6,"$1,200.00",14,305,$34,"$2,300",69,$161,$128,$32,$949,30,$151,236,$26,$715,28,$29,$59,2.06,$740,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,415 Kiefaber St,950,828,918,142,962,5,18,1,4,80%,10,0.56,600,12,16.5,12,14,4368,0,0,0,0,0,0,4,6,12,87,50.16385004,136,57388,6315,46,15,5,10,97.4%,0.7,9,24,18.9,26,23,131,81,59,295,$177,20,115,72,52.3,259,$29,$205,$16,"$1,285",81.19,$91,$577,6.32,$57,"$4,260",75.02,$41,"$5,796.00",140.04,53,$31.6,"$1,200.00",38,160,$18,"$2,300",131,$161,$128,$32,$949,30,$81,236,$26,$715,28,$29,$59,2.06,$341,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,418 kiefaber St,1334,852,894,109,1027,5,18,2,5,80%,11.3,0.56,407,22,20.5,16,14,4368,1,0,0,1,27,0,6,6,6,37,85.74626134,123,105815,15941,46,15,5,10,97.4%,0.7,9,24,18.9,26,41,187,43,113,384,$230,44,199,46,120.2,409,$45,$275,$29,"$1,252",42.77,$134,$616,4.60,$31,"$3,270",105.40,$81,"$5,964.00",73.78,69,$41.1,"$1,200.00",29,231,$25,"$2,300",90,$161,$128,$32,$949,30,$99,74,$8,$715,88,$38,$79,2.06,$420,$46,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,422 Kiefaber St,1147,684,684,148,1562,5,20,2,4,78%,0,0.7,479,19,20.5,16,14,4368,1,0,0,1,0,0,4,5,9,122,85.1270977,206,63347,35644,46,15,5,10,97.4%,0.7,9,24,18.9,0,16,241,36,56,348,$209,0,0,0,0.0,0,$0,$209,$9,$958,101.96,$145,$937,6.48,$22,"$4,440",205.22,$33,"$4,788.00",143.65,69,$41.6,"$1,200.00",29,0,$0,$0,0,$128,$128,$0,$949,0,$42,128,$14,$715,51,$38,$79,2.06,$303,$37,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,423 Kiefaber St,1213,684,822,107,1603,5,6,2,4,90%,16,0.56,600,12,16.5,12,14,4368,1,0,0,0,27,0,5,7,7,35,84.65875238,120,99730,135301,46,15,5,10,97.4%,0.7,9,24,18.9,26,121,337,36,76,570,$342,925,2574,271,578.4,4349,$478,$820,$175,"$1,151",6.59,$486,$962,1.98,$51,"$3,210",62.69,$109,"$4,788.00",43.89,43,$26.0,"$1,200.00",46,1673,$184,"$2,300",12,$161,$128,$32,$949,30,$242,236,$26,$715,28,$29,$59,2.06,"$1,117",$46,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,424 Kiefaber St,1212,672,618,131,1549,5,18,2,5,92%,0,0.57,479,17,18.2,16,14,4368,0,0,0,1,0,144,4,4,4,33,84.98547472,119,113641,3538,46,15,5,10,97.4%,0.7,9,24,18.9,0,26,263,49,83,421,$253,0,0,0,0.0,0,$0,$253,$16,$865,54.76,$158,$929,5.89,$29,"$3,930",134.93,$50,"$4,704.00",94.45,23,$14.0,"$1,200.00",86,0,$0,$0,0,$158,$128,$29,$949,32,$43,125,$14,$715,52,$38,$79,2.06,$348,$0,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,425 Kiefaber St,1490,804,826,157,1853,5,15,2,5,95%,13,0.55,461,16,16.5,14,14,4368,1,1,0,1,0,81,5,5,5,36,55.37918997,90,65214,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,25,175,32,55,287,$172,39,276,51,86.9,452,$50,$222,$19,"$1,156",60.64,$135,"$1,112",8.22,$25,"$4,710",188.39,$43,"$5,628.00",131.87,7,$4.2,"$1,200.00",283,226,$25,"$2,300",92,$163,$128,$35,$949,27,$64,111,$12,$715,59,$34,$69,2.06,$332,$47,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,426 Kiefaber St,1088,600,544,121,1379,5,15,2,5,95%,13,0.81,407,22,20.5,14,14,4368,0,0,0,0,27,0,4,6,6,10,79.98750217,92,133637,21181,46,15,5,10,97.4%,0.96,9,24,18.9,26,33,267,51,84,435,$261,39,309,59,97.8,504,$55,$317,$24,$762,31.46,$194,$827,4.26,$37,"$3,630",97.73,$61,"$4,200.00",68.41,11,$6.4,"$1,200.00",186,252,$28,"$2,300",83,$111,$94,$17,$949,55,$52,74,$8,$715,88,$34,$69,2.06,$410,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,428 Kiefaber St,944,696,632,148,1592,5,15,2,4,95%,0,0.59,479,17,18.2,12,14,4368,1,0,0,1,0,0,5,8,8,46,105.387645,152,116288,135307,46,15,5,10,97.4%,0.7,9,24,18.9,0,34,370,54,85,543,$326,0,0,0,0.0,0,$0,$326,$20,$885,43.83,$222,$955,4.30,$33,"$4,440",136.16,$51,"$4,872.00",95.31,13,$8.0,"$1,200.00",149,0,$0,$0,0,$152,$128,$24,$949,40,$32,125,$14,$715,52,$29,$59,2.06,$400,$44,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,429 Kierfaber St ,1500,888,830,220,2000,5,22,2,5,80%,16,0.63,461,16,16.5,28,14,4368,1,1,0,1,0,144,6,8,8,57,80.3140543,136,62516,135307,46,15,5,10,97.4%,0.7,9,24,18.9,26,15,215,52,69,351,$211,165,2326,558,751.0,3800,$418,$629,$27,"$1,162",42.59,$385,"$1,200",3.12,$92,"$6,600",71.47,$124,"$6,216.00",50.03,63,$37.6,"$1,200.00",32,1461,$161,"$2,300",14,$143,$128,$14,$949,67,$213,111,$12,$715,59,$67,$138,2.06,$921,$41,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,431 Kierfaber St ,1500,888,830,220,2000,5,22,2,5,80%,16,0.63,461,16,16.5,28,14,4368,1,1,0,1,0,144,6,10,18,0,0,0,145077,24993,46,15,5,10,97.4%,0.7,9,24,18.9,26,35,499,120,161,815,$489,30,430,103,138.7,702,$77,$566,$25,"$1,162",47.29,$346,"$1,200",3.46,$83,"$6,600",79.37,$112,"$6,216.00",55.56,146,$87.3,"$1,200.00",14,270,$30,"$2,300",77,$143,$128,$14,$949,67,$131,111,$12,$715,59,$67,$138,2.06,$777,$41,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,437 Kierfaber St ,1500,888,830,220,2000,5,22,2,5,80%,16,0.63,461,16,16.5,28,14,4368,1,1,0,1,0,144,6,7,9,0,0,0,145077,24993,46,15,5,10,97.4%,0.7,9,24,18.9,26,35,499,120,161,815,$489,30,430,103,138.7,702,$77,$566,$25,"$1,162",47.29,$346,"$1,200",3.46,$83,"$6,600",79.37,$112,"$6,216.00",55.56,146,$87.3,"$1,200.00",14,270,$30,"$2,300",77,$143,$128,$14,$949,67,$131,111,$12,$715,59,$67,$138,2.06,$777,$41,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,440 Kiefaber St,1432,792,872,170,1810,5,13,2,4,78%,0,0.59,461,16,16.5,24,14,4368,1,0,0,1,0,0,5,5,7,18,173.5461418,190,243796,6847,46,15,5,10,97.4%,0.7,9,24,18.9,0,156,1074,159,248,1637,$982,0,0,0,0.0,0,$0,$982,$94,"$1,221",13.02,$645,"$1,086",1.68,$96,"$5,100",53.32,$149,"$5,544.00",37.33,326,$195.7,"$1,200.00",6,0,$0,$0,0,$152,$128,$24,$949,40,$220,111,$12,$715,59,$58,$119,2.06,"$1,272",$44,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,441 Kierfaber St ,1200,720,688,147,1653,5,15,2,5,95%,13,0.59,407,22,20.5,14,14,4368,1,1,0,1,27,0,5,6,6,35,68.67001169,104,115272,1620,46,15,5,10,97.4%,0.7,9,24,18.9,26,36,276,54,87,453,$272,4,28,5,9.0,47,$5,$277,$22,$963,43.40,$169,$992,5.88,$33,"$4,410",134.82,$53,"$5,040.00",94.37,11,$6.7,"$1,200.00",179,23,$3,"$2,300",899,$152,$128,$24,$949,40,$33,74,$8,$715,88,$34,$69,2.06,$352,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,443 Kierfaber St ,1100,780,560,92,1858,5,15,2,4,80%,0,0.59,600,12,16.5,16,14,4368,1,0,0,1,27,0,5,7,7,48,130.4687633,180,120572,5673,46,15,5,10,97.4%,0.7,9,24,18.9,0,37,532,42,118,728,$437,0,0,0,0.0,0,$0,$437,$22,$784,35.60,$319,"$1,115",3.49,$25,"$2,760",110.58,$71,"$5,460.00",77.41,130,$78.0,"$1,200.00",15,0,$0,$0,0,$152,$128,$24,$949,40,$102,236,$26,$715,28,$38,$79,2.06,$603,$44,Immediate,$19,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,447 Kierfaber St ,1000,708,756,121,1649,5,13,2,4,95%,10,0.59,479,17,18.2,14,14,4368,1,1,0,1,27,0,4,6,6,81,115.1168781,198,97514,26809,46,15,5,10,97.4%,0.7,9,24,18.9,26,44,321,37,73,476,$285,116,839,97,189.8,1243,$137,$422,$39,"$1,058",26.82,$285,$989,3.47,$33,"$3,630",109.80,$64,"$4,956.00",76.86,12,$7.0,"$1,200.00",171,765,$84,"$2,300",27,$152,$128,$24,$949,40,$115,125,$14,$715,52,$34,$69,2.06,$585,$44,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,448 Kiefaber St,1512,864,792,122,2038,5,15,2,4,95%,0,0.59,407,22,20.5,16,14,4368,1,0,0,1,0,576,4,1,1,26,66.53337562,93,109793,135307,46,15,5,10,97.4%,0.7,9,24,18.9,0,40,447,42,100,629,$378,0,0,0,0.0,0,$0,$378,$24,"$1,109",46.42,$268,"$1,223",4.56,$25,"$3,660",144.21,$60,"$6,048.00",100.95,16,$9.3,"$1,200.00",129,0,$0,$0,0,$152,$128,$24,$949,40,$33,74,$8,$715,88,$38,$79,2.06,$457,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,449Kierfaber St ,1200,720,600,134,1666,5,22,2,4,95%,13,0.81,407,22,20.5,12,14,4368,1,0,0,1,0,288,4,5,14,3,129.233084,131,237132,6934,46,15,5,10,97.4%,0.96,9,24,18.9,26,35,790,100,180,1105,$663,8,169,21,38.4,236,$26,$689,$22,$840,38.29,$492,"$1,000",2.03,$63,"$4,020",64.25,$112,"$5,040.00",44.98,27,$16.3,"$1,200.00",73,118,$13,"$2,300",177,$111,$94,$17,$949,55,$47,74,$8,$715,88,$29,$59,2.06,$773,$32,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,452 Kiefaber St,1224,684,690,120,1590,5,15,2,4,78%,0,0.59,407,22,20.5,20,14,4368,1,0,0,1,0,0,6,6,6,37,118.7558234,156,110641,1712,46,15,5,10,97.4%,0.7,9,24,18.9,0,43,428,51,97,619,$371,0,0,0,0.0,0,$0,$371,$26,$966,37.82,$257,$954,3.71,$31,"$3,600",117.50,$58,"$4,788.00",82.25,123,$74.0,"$1,200.00",16,0,$0,$0,0,$152,$128,$24,$949,40,$98,74,$8,$715,88,$48,$99,2.06,$525,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,453 Kiefaber St,1300,636,700,139,1451,5,15,2,4,80%,11.3,0.59,407,22,20.5,18,14,4368,0,1,0,0,71.5,0,4,5,5,37,91.73713109,130,113605,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,43,391,59,90,584,$350,38,343,52,79.1,512,$56,$407,$30,$980,32.55,$272,$871,3.20,$41,"$4,170",101.12,$63,"$4,452.00",70.79,104,$62.6,"$1,200.00",19,289,$32,"$2,300",72,$152,$128,$24,$949,40,$118,74,$8,$715,88,$43,$89,2.06,$576,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
