Date,Hour.Day,Temp.Outside.F,Temp.Wet.Bulb.F,Rel.Humidity,Wind.Direction,Wind.Speed.m.per.s
10/11/1977,20.00,42.25,30.19,63,220,4.6
10/11/1977,21.00,42.25,32.17,68,230,5.2
10/11/1977,22.00,42.25,33.25,71,220,4.1
10/11/1977,23.00,41.17,32.17,70,220,4.1
10/11/1977,24.00,42.25,33.25,71,230,4.6
10/12/1977,1.00,42.25,33.25,71,250,4.1
10/12/1977,2.00,44.23,32.17,63,260,4.1
10/12/1977,3.00,43.15,30.19,60,250,4.1
10/12/1977,4.00,43.15,29.11,58,270,5.7
10/12/1977,5.00,42.25,30.19,63,290,3.1
10/12/1977,6.00,43.15,30.19,60,260,5.2
10/12/1977,7.00,42.25,29.11,60,280,4.6
10/12/1977,8.00,43.15,28.21,56,270,3.6
10/12/1977,9.00,45.13,30.19,56,270,5.2
10/12/1977,10.00,47.11,31.09,54,270,5.7
10/12/1977,11.00,49.09,31.09,50,290,6.2
10/12/1977,12.00,47.11,30.19,52,290,4.6
10/12/1977,13.00,49.09,33.25,54,270,5.2
10/12/1977,14.00,49.09,30.19,48,270,4.1
10/12/1977,15.00,48.19,29.11,48,300,5.2
10/12/1977,16.00,48.19,29.11,48,310,4.6
10/12/1977,17.00,47.11,29.11,50,310,5.2
10/12/1977,18.00,46.21,28.21,50,310,3.6
10/12/1977,19.00,43.15,28.21,56,300,3.1
10/12/1977,20.00,44.23,29.11,56,0,0
10/12/1977,21.00,44.23,31.09,60,0,0
10/12/1977,22.00,43.15,31.09,63,270,1.5
10/12/1977,23.00,43.15,31.09,63,70,1.5
10/12/1977,24.00,42.25,32.17,68,330,2.1
10/13/1977,1.00,43.15,32.17,65,350,2.1
10/13/1977,2.00,41.17,30.19,65,330,2.6
10/13/1977,3.00,42.25,31.09,65,360,2.1
10/13/1977,4.00,37.21,28.21,70,330,3.1
10/13/1977,5.00,36.13,27.13,70,350,2.1
10/13/1977,6.00,35.23,26.23,70,10,1.5
10/13/1977,7.00,34.15,27.13,76,10,2.1
10/13/1977,8.00,39.19,30.19,70,10,2.1
10/13/1977,9.00,44.23,35.23,71,40,4.1
10/13/1977,10.00,49.09,36.13,61,40,4.1
10/13/1977,11.00,51.25,34.15,52,50,4.1
10/13/1977,12.00,51.25,33.25,50,100,3.6
10/13/1977,13.00,54.13,33.25,45,130,3.1
10/13/1977,14.00,55.21,35.23,47,210,1.5
10/13/1977,15.00,53.23,32.17,45,310,1.5
10/13/1977,16.00,52.15,33.25,49,100,4.1
10/13/1977,17.00,52.15,33.25,49,90,2.1
10/13/1977,18.00,48.19,32.17,54,80,2.1
10/13/1977,19.00,44.23,31.09,60,0,0
10/13/1977,20.00,42.25,32.17,68,0,0
10/13/1977,21.00,41.17,30.19,65,0,0
10/13/1977,22.00,40.09,29.11,65,0,0
10/13/1977,23.00,41.17,32.17,70,60,2.1
10/13/1977,24.00,37.21,30.19,76,0,0
10/14/1977,1.00,36.13,28.21,73,20,1.5
10/14/1977,2.00,35.23,27.13,73,340,1.5
10/14/1977,3.00,36.13,27.13,70,0,0
10/14/1977,4.00,35.23,27.13,73,0,0
10/14/1977,5.00,35.23,27.13,73,0,0
10/14/1977,6.00,33.25,26.23,75,0,0
10/14/1977,7.00,33.25,28.21,82,340,1.5
10/14/1977,8.00,37.21,29.11,73,310,2.1
10/14/1977,9.00,46.21,38.11,74,300,3.1
10/14/1977,10.00,51.25,41.17,69,300,3.1
10/14/1977,11.00,55.21,40.09,57,320,5.2
10/14/1977,12.00,57.19,38.11,49,320,5.2
10/14/1977,13.00,58.09,36.13,44,300,4.1
10/14/1977,14.00,59.17,35.23,41,290,4.1
10/14/1977,15.00,60.25,34.15,38,280,4.1
10/14/1977,16.00,60.25,34.15,38,300,4.1
10/14/1977,17.00,58.09,34.15,41,280,3.6
10/14/1977,18.00,54.13,31.09,42,260,2.6
10/14/1977,19.00,50.17,30.19,46,260,2.6
10/14/1977,20.00,47.11,30.19,52,250,3.1
10/14/1977,21.00,44.23,30.19,58,250,3.1
10/14/1977,22.00,42.25,30.19,63,240,3.1
10/14/1977,23.00,42.25,30.19,63,230,3.1
10/14/1977,24.00,42.25,30.19,63,230,3.6
10/15/1977,1.00,43.15,31.09,63,220,3.6
10/15/1977,2.00,43.15,31.09,63,210,4.1
10/15/1977,3.00,44.23,32.17,63,210,5.2
10/15/1977,4.00,42.25,31.09,65,210,4.6
10/15/1977,5.00,42.25,31.09,65,200,4.1
10/15/1977,6.00,42.25,32.17,68,230,4.1
10/15/1977,7.00,41.17,31.09,68,230,5.2
10/15/1977,8.00,46.21,35.23,66,250,5.2
10/15/1977,9.00,47.11,38.11,71,240,5.2
10/15/1977,10.00,55.21,44.23,67,270,4.1
10/15/1977,11.00,58.09,46.21,65,290,2.6
10/15/1977,12.00,61.15,46.21,58,290,7.2
10/15/1977,13.00,61.15,43.15,52,320,7.2
10/15/1977,14.00,61.15,40.09,46,290,6.2
10/15/1977,15.00,56.11,38.11,51,280,6.2
10/15/1977,16.00,55.21,36.13,49,300,6.7
10/15/1977,17.00,53.23,38.11,57,260,4.1
10/15/1977,18.00,47.11,38.11,71,290,2.1
10/15/1977,19.00,47.11,39.19,74,280,4.1
10/15/1977,20.00,48.19,39.19,71,330,2.6
10/15/1977,21.00,47.11,40.09,77,310,4.1
10/15/1977,22.00,46.21,37.21,71,340,6.2
10/15/1977,23.00,44.23,35.23,71,350,4.1
10/15/1977,24.00,44.23,36.13,74,10,3.6
10/16/1977,1.00,41.17,33.25,73,320,3.1
10/16/1977,2.00,42.25,34.15,73,330,3.1
10/16/1977,3.00,40.09,34.15,79,320,3.1
10/16/1977,4.00,41.17,34.15,76,330,3.1
10/16/1977,5.00,42.25,35.23,76,310,3.6
10/16/1977,6.00,41.17,35.23,79,330,3.6
10/16/1977,7.00,40.09,33.25,76,350,6.2
10/16/1977,8.00,39.19,30.19,70,330,4.1
10/16/1977,9.00,40.09,31.09,70,330,7.7
10/16/1977,10.00,44.23,33.25,65,360,8.2
10/16/1977,11.00,43.15,32.17,65,350,8.2
10/16/1977,12.00,47.11,30.19,52,350,8.8
10/16/1977,13.00,47.11,28.21,48,350,9.3
10/16/1977,14.00,46.21,26.23,46,330,8.8
10/16/1977,15.00,46.21,26.23,46,340,7.7
10/16/1977,16.00,46.21,27.13,48,320,7.2
10/16/1977,17.00,44.23,25.15,47,310,5.7
10/16/1977,18.00,38.11,26.23,62,300,2.6
10/16/1977,19.00,37.21,28.21,70,290,3.6
10/16/1977,20.00,38.11,29.11,70,330,3.6
10/16/1977,21.00,36.13,28.21,73,340,2.6
10/16/1977,22.00,36.13,28.21,73,330,3.1
10/16/1977,23.00,34.15,27.13,76,310,2.6
10/16/1977,24.00,32.17,24.25,72,300,2.6
10/17/1977,1.00,30.19,22.09,72,290,2.6
10/17/1977,2.00,30.19,22.09,72,290,2.6
10/17/1977,3.00,29.11,21.19,72,290,2.1
10/17/1977,4.00,27.13,20.11,75,290,2.1
10/17/1977,5.00,27.13,18.13,69,280,2.1
10/17/1977,6.00,25.15,18.13,75,270,2.6
10/17/1977,7.00,29.11,20.11,69,270,3.1
10/17/1977,8.00,34.15,25.15,70,260,2.1
10/17/1977,9.00,38.11,29.11,70,260,3.6
10/17/1977,10.00,44.23,33.25,65,270,4.6
10/17/1977,11.00,48.19,33.25,56,270,4.6
10/17/1977,12.00,51.25,34.15,52,240,3.6
10/17/1977,13.00,54.13,35.23,49,230,7.2
10/17/1977,14.00,56.11,35.23,45,230,5.7
10/17/1977,15.00,57.19,34.15,42,230,6.2
10/17/1977,16.00,57.19,32.17,39,220,8.2
10/17/1977,17.00,56.11,31.09,39,230,6.2
10/17/1977,18.00,51.25,29.11,43,210,6.2
10/17/1977,19.00,50.17,30.19,46,200,6.2
10/17/1977,20.00,49.09,30.19,48,190,5.2
10/17/1977,21.00,49.09,30.19,48,210,5.2
10/17/1977,22.00,48.19,31.09,52,200,5.7
10/17/1977,23.00,48.19,31.09,52,200,6.2
10/17/1977,24.00,48.19,31.09,52,200,6.2
10/18/1977,1.00,48.19,31.09,52,200,6.2
10/18/1977,2.00,49.09,32.17,52,220,6.2
10/18/1977,3.00,47.11,32.17,56,220,5.2
10/18/1977,4.00,45.13,31.09,58,230,5.2
10/18/1977,5.00,44.23,32.17,63,230,5.2
10/18/1977,6.00,44.23,32.17,63,240,5.2
10/18/1977,7.00,42.25,32.17,68,240,5.2
10/18/1977,8.00,47.11,35.23,63,230,4.1
10/18/1977,9.00,52.15,39.19,61,220,5.2
10/18/1977,10.00,57.19,40.09,53,240,6.7
10/18/1977,11.00,59.17,39.19,48,230,7.2
10/18/1977,12.00,61.15,38.11,43,240,9.3
10/18/1977,13.00,59.17,35.23,41,250,8.2
10/18/1977,14.00,60.25,33.25,36,250,8.2
10/18/1977,15.00,58.09,32.17,37,280,7.2
10/18/1977,16.00,53.23,32.17,45,280,5.2
10/18/1977,17.00,49.09,33.25,54,290,8.8
10/18/1977,18.00,46.21,36.13,68,250,4.6
10/18/1977,19.00,42.25,35.23,76,240,3.1
10/18/1977,20.00,44.23,36.13,74,230,3.1
10/18/1977,21.00,44.23,37.21,76,270,2.6
10/18/1977,22.00,43.15,37.21,79,270,4.1
10/18/1977,23.00,43.15,36.13,76,260,3.1
10/18/1977,24.00,44.23,38.11,80,270,2.6
10/19/1977,1.00,44.23,38.11,80,250,4.1
10/19/1977,2.00,44.23,38.11,80,260,4.1
10/19/1977,3.00,44.23,38.11,80,270,3.1
10/19/1977,4.00,44.23,39.19,83,280,5.2
10/19/1977,5.00,45.13,40.09,83,290,4.1
10/19/1977,6.00,46.21,40.09,80,300,5.2
10/19/1977,7.00,47.11,41.17,80,300,5.2
10/19/1977,8.00,47.11,41.17,80,310,5.2
10/19/1977,9.00,48.19,43.15,83,330,3.6
10/19/1977,10.00,50.17,44.23,80,350,4.6
10/19/1977,11.00,50.17,44.23,80,320,5.7
10/19/1977,12.00,51.25,44.23,77,320,7.2
10/19/1977,13.00,53.23,45.13,74,300,5.7
10/19/1977,14.00,55.21,44.23,67,310,5.7
10/19/1977,15.00,55.21,44.23,67,310,5.2
10/19/1977,16.00,55.21,42.25,62,320,5.2
10/19/1977,17.00,53.23,40.09,62,300,3.6
10/19/1977,18.00,51.25,39.19,64,320,2.6
10/19/1977,19.00,48.19,39.19,71,320,2.1
10/19/1977,20.00,45.13,36.13,71,290,2.6
10/19/1977,21.00,45.13,36.13,71,300,2.6
10/19/1977,22.00,42.25,35.23,76,300,3.1
10/19/1977,23.00,41.17,35.23,79,300,3.6
10/19/1977,24.00,41.17,33.25,73,300,3.1
10/20/1977,1.00,40.09,33.25,76,300,3.1
10/20/1977,2.00,38.11,32.17,79,310,3.1
10/20/1977,3.00,38.11,34.15,86,310,2.6
10/20/1977,4.00,39.19,33.25,79,320,2.6
10/20/1977,5.00,39.19,33.25,79,320,2.1
10/20/1977,6.00,38.11,34.15,86,300,2.6
10/20/1977,7.00,37.21,32.17,82,290,2.1
10/20/1977,8.00,37.21,34.15,89,350,2.6
10/20/1977,9.00,41.17,39.19,93,330,1.5
10/20/1977,10.00,44.23,42.25,93,310,2.1
10/20/1977,11.00,49.09,47.11,93,300,3.1
10/20/1977,12.00,55.21,47.11,75,310,2.6
10/20/1977,13.00,57.19,46.21,67,300,4.1
10/20/1977,14.00,60.25,45.13,58,280,2.1
10/20/1977,15.00,60.25,42.25,52,280,2.6
10/20/1977,16.00,61.15,41.17,48,320,1.5
10/20/1977,17.00,59.17,40.09,50,300,1.5
10/20/1977,18.00,53.23,37.21,55,250,1.5
10/20/1977,19.00,50.17,36.13,59,210,1.5
10/20/1977,20.00,50.17,36.13,59,230,2.1
10/20/1977,21.00,47.11,35.23,63,210,1.5
10/20/1977,22.00,47.11,35.23,63,200,2.1
10/20/1977,23.00,46.21,34.15,63,190,1.5
10/20/1977,24.00,43.15,32.17,65,190,1.5
10/21/1977,1.00,43.15,32.17,65,180,1.5
10/21/1977,2.00,41.17,32.17,70,180,2.6
10/21/1977,3.00,41.17,34.15,76,180,2.1
10/21/1977,4.00,41.17,33.25,73,190,2.6
10/21/1977,5.00,40.09,33.25,76,190,3.1
10/21/1977,6.00,41.17,34.15,76,180,3.1
10/21/1977,7.00,41.17,38.11,89,180,2.6
10/21/1977,8.00,45.13,42.25,89,180,3.1
10/21/1977,9.00,52.15,46.21,80,210,4.1
10/21/1977,10.00,57.19,46.21,67,210,4.1
10/21/1977,11.00,61.15,47.11,60,220,5.2
10/21/1977,12.00,63.13,45.13,52,210,5.7
10/21/1977,13.00,65.11,45.13,49,230,4.6
10/21/1977,14.00,66.19,45.13,47,200,4.1
10/21/1977,15.00,67.09,44.23,44,220,6.2
10/21/1977,16.00,66.19,45.13,47,190,4.1
10/21/1977,17.00,65.11,42.25,43,190,5.2
10/21/1977,18.00,57.19,39.19,51,210,2.6
10/21/1977,19.00,54.13,38.11,55,220,2.6
10/21/1977,20.00,54.13,38.11,55,200,3.1
10/21/1977,21.00,55.21,40.09,57,210,4.1
10/21/1977,22.00,55.21,40.09,57,220,5.2
10/21/1977,23.00,54.13,40.09,59,210,4.1
10/21/1977,24.00,53.23,40.09,62,210,4.6
10/22/1977,1.00,53.23,39.19,59,220,4.6
10/22/1977,2.00,53.23,40.09,62,210,4.1
10/22/1977,3.00,50.17,39.19,66,210,3.6
10/22/1977,4.00,49.09,38.11,66,210,3.1
10/22/1977,5.00,50.17,40.09,69,230,4.1
10/22/1977,6.00,49.09,40.09,71,210,2.6
10/22/1977,7.00,51.25,41.17,69,200,2.1
10/22/1977,8.00,53.23,42.25,66,200,2.6
10/22/1977,9.00,56.11,45.13,67,220,3.1
10/22/1977,10.00,61.15,47.11,60,220,3.1
10/22/1977,11.00,64.21,49.09,58,280,2.6
10/22/1977,12.00,68.17,50.17,53,10,1.5
10/22/1977,13.00,68.17,51.25,55,50,3.1
10/22/1977,14.00,69.25,52.15,55,60,1.5
10/22/1977,15.00,71.23,53.23,53,160,2.1
10/22/1977,16.00,70.15,52.15,53,30,2.1
10/22/1977,17.00,67.09,53.23,61,170,1.5
10/22/1977,18.00,62.23,51.25,67,70,1.5
10/22/1977,19.00,56.11,48.19,75,30,3.6
10/22/1977,20.00,56.11,48.19,75,50,5.2
10/22/1977,21.00,53.23,45.13,74,50,6.2
10/22/1977,22.00,51.25,43.15,74,80,4.6
10/22/1977,23.00,51.25,42.25,71,80,4.1
10/22/1977,24.00,49.09,41.17,74,90,4.1
10/23/1977,1.00,49.09,41.17,74,60,3.6
10/23/1977,2.00,50.17,41.17,71,70,4.1
10/23/1977,3.00,50.17,40.09,69,80,4.1
10/23/1977,4.00,50.17,40.09,69,90,3.6
10/23/1977,5.00,49.09,39.19,69,100,4.1
10/23/1977,6.00,48.19,38.11,68,70,2.6
10/23/1977,7.00,48.19,39.19,71,70,2.1
10/23/1977,8.00,49.09,40.09,71,90,3.1
10/23/1977,9.00,51.25,41.17,69,70,3.1
10/23/1977,10.00,53.23,42.25,66,70,4.1
10/23/1977,11.00,56.11,44.23,64,120,5.2
10/23/1977,12.00,56.11,44.23,64,110,4.1
10/23/1977,13.00,59.17,46.21,62,100,4.1
10/23/1977,14.00,61.15,47.11,60,100,4.1
10/23/1977,15.00,62.23,47.11,58,100,4.1
10/23/1977,16.00,60.25,46.21,60,100,2.6
10/23/1977,17.00,60.25,47.11,62,90,3.1
10/23/1977,18.00,56.11,45.13,67,90,2.1
10/23/1977,19.00,52.15,43.15,72,70,2.6
10/23/1977,20.00,52.15,42.25,69,60,3.1
10/23/1977,21.00,48.19,40.09,74,60,2.1
10/23/1977,22.00,50.17,42.25,74,70,2.1
10/23/1977,23.00,52.15,44.23,74,120,4.1
10/23/1977,24.00,50.17,42.25,74,110,4.1
10/24/1977,1.00,49.09,42.25,77,110,3.1
10/24/1977,2.00,49.09,42.25,77,140,4.1
10/24/1977,3.00,48.19,42.25,80,120,3.1
10/24/1977,4.00,48.19,41.17,77,130,2.1
10/24/1977,5.00,48.19,41.17,77,150,3.1
10/24/1977,6.00,46.21,40.09,80,130,2.6
10/24/1977,7.00,44.23,37.21,76,150,3.1
10/24/1977,8.00,50.17,45.13,83,170,2.6
10/24/1977,9.00,58.09,50.17,75,180,4.1
10/24/1977,10.00,64.21,46.21,52,200,5.2
10/24/1977,11.00,67.09,51.25,57,200,5.2
10/24/1977,12.00,68.17,50.17,53,220,5.2
10/24/1977,13.00,71.23,50.17,48,220,5.2
10/24/1977,14.00,72.13,51.25,48,220,4.1
10/24/1977,15.00,68.17,49.09,51,190,3.6
10/24/1977,16.00,67.09,49.09,53,220,4.1
10/24/1977,17.00,65.11,50.17,59,180,2.1
10/24/1977,18.00,62.23,48.19,60,170,2.6
10/24/1977,19.00,59.17,47.11,65,140,3.1
10/24/1977,20.00,57.19,47.11,69,140,3.1
10/24/1977,21.00,58.09,47.11,67,150,2.6
10/24/1977,22.00,56.11,47.11,72,150,2.6
10/24/1977,23.00,57.19,47.11,69,140,2.6
10/24/1977,24.00,56.11,46.21,69,130,2.6
10/25/1977,1.00,55.21,45.13,69,150,3.1
10/25/1977,2.00,55.21,46.21,72,150,2.6
10/25/1977,3.00,55.21,46.21,72,140,3.1
10/25/1977,4.00,55.21,46.21,72,150,3.1
10/25/1977,5.00,55.21,46.21,72,180,2.6
10/25/1977,6.00,55.21,47.11,75,170,3.1
10/25/1977,7.00,55.21,48.19,77,170,2.6
10/25/1977,8.00,55.21,49.09,80,160,2.6
10/25/1977,9.00,55.21,50.17,83,150,3.1
10/25/1977,10.00,56.11,52.15,87,160,4.1
10/25/1977,11.00,56.11,53.23,90,160,3.1
10/25/1977,12.00,59.17,56.11,90,160,3.1
10/25/1977,13.00,57.19,54.13,90,150,5.2
10/25/1977,14.00,59.17,55.21,87,120,2.6
10/25/1977,15.00,60.25,56.11,87,120,4.1
10/25/1977,16.00,58.09,55.21,90,120,4.1
10/25/1977,17.00,57.19,54.13,90,130,3.6
10/25/1977,18.00,57.19,54.13,90,110,4.6
10/25/1977,19.00,57.19,54.13,90,110,6.2
10/25/1977,20.00,56.11,53.23,90,80,4.6
10/25/1977,21.00,57.19,54.13,90,110,4.1
10/25/1977,22.00,57.19,55.21,93,120,6.7
10/25/1977,23.00,57.19,54.13,90,130,5.7
10/25/1977,24.00,58.09,55.21,90,130,4.6
10/26/1977,1.00,58.09,55.21,90,120,5.2
10/26/1977,2.00,58.09,55.21,90,130,3.6
10/26/1977,3.00,58.09,55.21,90,120,3.6
10/26/1977,4.00,57.19,55.21,93,80,2.6
10/26/1977,5.00,57.19,54.13,90,80,2.1
10/26/1977,6.00,57.19,55.21,93,110,2.6
10/26/1977,7.00,58.09,55.21,90,30,2.6
10/26/1977,8.00,58.09,55.21,90,40,2.1
10/26/1977,9.00,58.09,55.21,90,30,2.1
10/26/1977,10.00,58.09,56.11,93,30,2.6
10/26/1977,11.00,59.17,57.19,93,20,3.1
10/26/1977,12.00,61.15,58.09,90,350,4.6
10/26/1977,13.00,61.15,58.09,90,350,3.6
10/26/1977,14.00,63.13,60.25,90,20,3.1
10/26/1977,15.00,62.23,58.09,87,360,3.6
10/26/1977,16.00,61.15,57.19,87,330,2.6
10/26/1977,17.00,61.15,57.19,87,340,2.6
10/26/1977,18.00,60.25,56.11,87,350,3.1
10/26/1977,19.00,59.17,56.11,90,330,3.6
10/26/1977,20.00,59.17,55.21,87,340,2.6
10/26/1977,21.00,59.17,55.21,87,360,2.6
10/26/1977,22.00,59.17,55.21,87,340,2.1
10/26/1977,23.00,57.19,54.13,90,320,3.1
10/26/1977,24.00,54.13,50.17,86,320,2.6
10/27/1977,1.00,54.13,50.17,86,340,3.6
10/27/1977,2.00,55.21,52.15,90,350,2.6
10/27/1977,3.00,53.23,49.09,86,350,2.6
10/27/1977,4.00,51.25,48.19,90,340,2.6
10/27/1977,5.00,51.25,49.09,93,360,2.6
10/27/1977,6.00,51.25,49.09,93,20,3.1
10/27/1977,7.00,51.25,49.09,93,340,3.6
10/27/1977,8.00,51.25,49.09,93,360,1.5
10/27/1977,9.00,51.25,49.09,93,350,2.1
10/27/1977,10.00,52.15,49.09,90,310,2.1
10/27/1977,11.00,54.13,51.25,90,330,2.1
10/27/1977,12.00,55.21,52.15,90,320,2.6
10/27/1977,13.00,58.09,54.13,87,330,2.6
10/27/1977,14.00,64.21,58.09,81,140,2.1
10/27/1977,15.00,67.09,58.09,73,250,1.5
10/27/1977,16.00,66.19,57.19,73,120,1.5
10/27/1977,17.00,63.13,55.21,75,140,3.1
10/27/1977,18.00,59.17,51.25,75,150,1.5
10/27/1977,19.00,55.21,49.09,80,20,2.1
10/27/1977,20.00,54.13,48.19,80,140,2.6
10/27/1977,21.00,51.25,47.11,86,20,1.5
10/27/1977,22.00,50.17,47.11,89,0,0
10/27/1977,23.00,50.17,45.13,83,130,1.5
10/27/1977,24.00,47.11,45.13,93,0,0
10/28/1977,1.00,46.21,44.23,93,0,0
10/28/1977,2.00,42.25,40.09,93,280,1.5
10/28/1977,3.00,42.25,41.17,96,0,0
10/28/1977,4.00,44.23,43.15,96,30,1.5
10/28/1977,5.00,43.15,42.25,96,360,1.5
10/28/1977,6.00,44.23,43.15,96,350,3.1
10/28/1977,7.00,46.21,44.23,93,10,3.1
10/28/1977,8.00,48.19,45.13,89,50,4.1
10/28/1977,9.00,50.17,48.19,93,30,4.1
10/28/1977,10.00,51.25,48.19,90,60,4.1
10/28/1977,11.00,54.13,50.17,86,80,4.1
10/28/1977,12.00,59.17,52.15,78,70,3.6
10/28/1977,13.00,62.23,52.15,70,70,3.6
10/28/1977,14.00,65.11,51.25,61,60,4.1
10/28/1977,15.00,66.19,49.09,54,30,4.1
10/28/1977,16.00,63.13,45.13,52,40,5.2
10/28/1977,17.00,60.25,43.15,54,50,4.1
10/28/1977,18.00,52.15,39.19,61,30,3.1
10/28/1977,19.00,49.09,40.09,71,10,3.1
10/28/1977,20.00,50.17,40.09,69,50,5.2
10/28/1977,21.00,48.19,41.17,77,30,4.6
10/28/1977,22.00,46.21,38.11,74,50,4.1
10/28/1977,23.00,44.23,36.13,74,50,3.6
10/28/1977,24.00,44.23,37.21,76,50,4.1
10/29/1977,1.00,43.15,36.13,76,50,3.6
10/29/1977,2.00,41.17,34.15,76,20,3.1
10/29/1977,3.00,39.19,34.15,82,20,2.6
10/29/1977,4.00,39.19,34.15,82,10,2.6
10/29/1977,5.00,38.11,34.15,86,10,2.1
10/29/1977,6.00,38.11,34.15,86,20,3.1
10/29/1977,7.00,38.11,35.23,89,20,3.1
10/29/1977,8.00,41.17,38.11,89,360,2.6
10/29/1977,9.00,45.13,41.17,86,20,5.2
10/29/1977,10.00,51.25,45.13,80,80,4.6
10/29/1977,11.00,56.11,46.21,69,70,5.2
10/29/1977,12.00,60.25,46.21,60,40,3.6
10/29/1977,13.00,61.15,42.25,50,30,5.7
10/29/1977,14.00,62.23,42.25,48,30,5.2
10/29/1977,15.00,60.25,41.17,50,30,5.7
10/29/1977,16.00,60.25,40.09,48,50,3.6
10/29/1977,17.00,57.19,39.19,51,40,4.1
10/29/1977,18.00,50.17,36.13,59,30,3.6
10/29/1977,19.00,49.09,39.19,69,40,2.6
10/29/1977,20.00,48.19,39.19,71,40,3.6
10/29/1977,21.00,47.11,38.11,71,30,3.6
10/29/1977,22.00,46.21,38.11,74,20,3.6
10/29/1977,23.00,45.13,37.21,74,40,3.6
10/29/1977,24.00,44.23,38.11,80,40,3.6
10/30/1977,1.00,43.15,38.11,83,20,3.1
10/30/1977,2.00,43.15,39.19,86,40,3.1
10/30/1977,3.00,42.25,40.09,93,40,3.1
10/30/1977,4.00,42.25,40.09,93,30,3.6
10/30/1977,5.00,40.09,38.11,93,360,2.6
10/30/1977,6.00,38.11,38.11,100,10,1.5
10/30/1977,7.00,38.11,38.11,100,360,2.6
10/30/1977,8.00,40.09,39.19,96,20,3.1
10/30/1977,9.00,43.15,42.25,96,40,3.1
10/30/1977,10.00,49.09,45.13,86,70,3.1
10/30/1977,11.00,57.19,49.09,75,90,4.6
10/30/1977,12.00,60.25,47.11,62,90,5.2
10/30/1977,13.00,62.23,44.23,52,120,4.1
10/30/1977,14.00,63.13,42.25,46,110,5.2
10/30/1977,15.00,63.13,41.17,45,100,5.2
10/30/1977,16.00,62.23,42.25,48,100,5.7
10/30/1977,17.00,61.15,42.25,50,100,3.6
10/30/1977,18.00,54.13,40.09,59,90,3.1
10/30/1977,19.00,53.23,41.17,64,80,3.1
10/30/1977,20.00,51.25,40.09,66,80,4.1
10/30/1977,21.00,52.15,41.17,66,100,4.6
10/30/1977,22.00,51.25,40.09,66,120,4.6
10/30/1977,23.00,50.17,40.09,69,110,3.6
10/30/1977,24.00,51.25,40.09,66,110,4.1
10/31/1977,1.00,51.25,40.09,66,120,4.6
10/31/1977,2.00,51.25,39.19,64,120,4.1
10/31/1977,3.00,49.09,38.11,66,130,4.1
10/31/1977,4.00,49.09,38.11,66,140,4.1
10/31/1977,5.00,48.19,39.19,71,140,4.6
10/31/1977,6.00,50.17,40.09,69,140,5.2
10/31/1977,7.00,51.25,42.25,71,140,4.6
10/31/1977,8.00,51.25,42.25,71,140,5.2
10/31/1977,9.00,55.21,42.25,62,140,5.2
10/31/1977,10.00,56.11,42.25,60,130,5.2
10/31/1977,11.00,57.19,44.23,62,150,4.6
10/31/1977,12.00,61.15,48.19,63,170,5.2
10/31/1977,13.00,63.13,49.09,60,160,5.7
10/31/1977,14.00,67.09,55.21,66,150,4.6
10/31/1977,15.00,64.21,53.23,68,170,6.2
10/31/1977,16.00,64.21,53.23,68,160,4.1
10/31/1977,17.00,63.13,53.23,70,180,7.2
10/31/1977,18.00,59.17,53.23,81,180,4.6
10/31/1977,19.00,59.17,55.21,87,140,3.6
10/31/1977,20.00,60.25,54.13,81,170,5.7
10/31/1977,21.00,59.17,54.13,84,170,4.6
10/31/1977,22.00,55.57,51.07,81,160,4.4
10/31/1977,23.00,51.97,48.19,78,180,4.2
10/31/1977,24.00,48.37,45.13,84,170,4
11/1/1989,1.00,44.95,42.25,92,200,3.7
11/1/1989,2.00,41.35,39.19,92,200,3.5
11/1/1989,3.00,37.75,36.31,92,190,3.3
11/1/1989,4.00,34.15,33.25,96,180,3.1
11/1/1989,5.00,33.25,32.17,96,180,3.1
11/1/1989,6.00,34.15,33.25,96,190,3.1
11/1/1989,7.00,33.25,32.17,96,190,3.6
11/1/1989,8.00,34.15,33.25,96,190,3.1
11/1/1989,9.00,38.11,35.23,89,190,3.6
11/1/1989,10.00,43.15,36.13,76,190,3.6
11/1/1989,11.00,48.19,37.21,66,200,3.6
11/1/1989,12.00,50.17,37.21,61,200,4.1
11/1/1989,13.00,52.15,36.13,55,220,3.1
11/1/1989,14.00,52.15,36.13,55,180,3.1
11/1/1989,15.00,52.15,36.13,55,190,3.1
11/1/1989,16.00,51.25,37.21,59,190,3.1
11/1/1989,17.00,49.09,36.13,61,180,2.1
11/1/1989,18.00,46.21,35.23,66,150,2.1
11/1/1989,19.00,46.21,33.25,61,170,2.6
11/1/1989,20.00,44.23,34.15,68,180,2.1
11/1/1989,21.00,46.21,35.23,66,150,4.1
11/1/1989,22.00,43.15,35.23,74,160,3.1
11/1/1989,23.00,41.17,34.15,76,180,2.1
11/1/1989,24.00,42.25,34.15,73,160,2.6
11/2/1989,1.00,41.17,35.23,79,230,1.5
11/2/1989,2.00,41.17,35.23,79,0,0
11/2/1989,3.00,41.17,34.15,76,170,1.5
11/2/1989,4.00,39.19,34.15,82,0,0
11/2/1989,5.00,38.11,34.15,86,0,0
11/2/1989,6.00,40.09,34.15,79,0,0
11/2/1989,7.00,38.11,35.23,89,0,0
11/2/1989,8.00,41.17,36.13,83,140,2.1
